datetime	FF	FX	N	P	T	TD	U	gasPower	hour	dayofweek	season
2017-10-07 22:00:00	4.726666450500488	7.2150001525878915	5.666666507720947	1011.6499633789062	13.483333587646484	12.166666984558105	91.33333587646484	0.08327192826704545	22	5	4
2017-10-07 23:00:00	4.4683332443237305	6.893333435058594	6.0	1011.9833374023438	13.449999809265135	12.216667175292967	91.66666412353516	0.07063987038352272	23	5	4
2017-10-08 00:00:00	2.986666679382324	4.541666507720947	6.5	1012.316650390625	13.033333778381348	12.133333206176758	93.66666412353516	0.061300381747159086	0	6	4
2017-10-08 01:00:00	3.0158333778381348	5.019166469573975	5.666666507720947	1012.625	12.991666793823242	11.833333015441895	92.33333587646484	0.05857710404829545	1	6	4
2017-10-08 02:00:00	3.26200008392334	4.8959999084472665	1.7999999523162842	1012.9600219726562	12.720000267028807	11.140000343322754	89.5999984741211	0.055649636008522727	2	6	4
2017-10-08 03:00:00	2.9216666221618652	4.49666690826416	5.0	1013.2666625976562	12.733333587646484	11.199999809265137	89.83333587646484	0.052064098011363635	3	6	4
2017-10-08 04:00:00	3.7966666221618652	6.00166654586792	4.833333492279053	1013.4666748046876	13.083333015441895	11.533332824707033	90.16666412353516	0.05142489346590909	4	6	4
2017-10-08 05:00:00	3.90666651725769	6.15500020980835	4.333333492279054	1013.8499755859376	12.699999809265135	11.300000190734865	90.66666412353516	0.05094105113636363	5	6	4
2017-10-08 06:00:00	3.3333332538604736	5.065000057220459	1.6666666269302368	1014.3499755859376	12.283332824707033	10.616666793823242	89.0	0.10758722478693182	6	6	4
2017-10-08 07:00:00	2.571666717529297	3.9083333015441895	4.833333492279053	1014.816650390625	11.866666793823242	10.350000381469727	90.16666412353516	0.09824995561079546	7	6	4
2017-10-08 08:00:00	2.1833333969116206	3.4766666889190674	6.5	1015.5	12.550000190734865	11.366666793823242	92.16666412353516	0.2674616033380682	8	6	4
2017-10-08 09:00:00	2.1533334255218506	3.484999895095825	6.333333492279053	1016.2166748046876	12.550000190734865	11.56666660308838	93.5	0.12675337357954544	9	6	4
2017-10-08 10:00:00	1.4650000333786009	2.4100000858306885	7.666666507720947	1016.816650390625	13.699999809265135	12.18333339691162	90.0	0.09197110262784093	10	6	4
2017-10-08 11:00:00	2.3633334636688232	3.651666641235352	7.0	1017.4500122070312	14.15000057220459	11.199999809265137	82.0	0.1785245028409091	11	6	4
2017-10-08 12:00:00	2.1633334159851074	3.2033333778381348	6.833333492279053	1017.8833618164062	14.616666793823242	11.333333015441895	80.16666412353516	0.0456787109375	12	6	4
